Bayer Leverkusen;Werder Bremen;0;0;28;5324;1253467800000
Hannover 96;Borussia Dortmund;1;1;29;5325;1253374200000
Eintracht Frankfurt;Hamburger SV;1;1;30;5326;1253460600000
VfL Bochum;1. FSV Mainz 05;2;3;25;5327;1253374200000
Bor. Mönchengladbach;1899 Hoffenheim;2;4;32;5328;1253374200000
VfL Wolfsburg;Hannover 96;4;2;20;5329;1253979000000
Hamburger SV;FC Bayern München;1;0;27;5330;1253989800000
Borussia Dortmund;FC Schalke 04;0;1;35;5331;1253979000000
1899 Hoffenheim;Hertha BSC;5;1;24;5332;1254072600000
Werder Bremen;1. FSV Mainz 05;3;0;36;5333;1253979000000
1. FC Köln;Bayer Leverkusen;0;1;31;5334;1253979000000
Eintracht Frankfurt;VfB Stuttgart;0;3;30;5335;1253979000000
SC Freiburg;Bor. Mönchengladbach;3;0;26;5336;1254065400000
1. FC Nürnberg;VfL Bochum;0;1;21;5337;1253910600000
FC Bayern München;1. FC Köln;0;0;34;5338;1254583800000
VfB Stuttgart;Werder Bremen;0;2;37;5339;1254670200000
Hertha BSC;Hamburger SV;1;3;22;5340;1254677400000
FC Schalke 04;Eintracht Frankfurt;2;0;33;5341;1254515400000
Bayer Leverkusen;1. FC Nürnberg;4;0;28;5342;1254583800000
Hannover 96;SC Freiburg;5;2;29;5343;1254583800000
VfL Bochum;VfL Wolfsburg;1;1;25;5344;1254583800000
Bor. Mönchengladbach;Borussia Dortmund;0;1;32;5345;1254594600000
1. FSV Mainz 05;1899 Hoffenheim;2;1;23;5346;1254583800000
VfL Wolfsburg;Bor. Mönchengladbach;2;1;20;5379;1255879800000
VfB Stuttgart;FC Schalke 04;1;2;37;5380;1255793400000
Hamburger SV;Bayer Leverkusen;0;0;27;5381;1255804200000
Borussia Dortmund;VfL Bochum;2;0;35;5382;1255887000000
Werder Bremen;1899 Hoffenheim;2;0;36;5383;1255793400000
1. FC Köln;1. FSV Mainz 05;1;0;31;5384;1255793400000
Eintracht Frankfurt;Hannover 96;2;1;30;5385;1255793400000
SC Freiburg;FC Bayern München;1;2;26;5386;1255793400000
1. FC Nürnberg;Hertha BSC;3;0;21;5387;1255793400000
FC Bayern München;Eintracht Frankfurt;2;1;34;5388;1256398200000
Hertha BSC;VfL Wolfsburg;0;0;22;5389;1256484600000
1899 Hoffenheim;1. FC Nürnberg;3;0;24;5390;1256398200000
FC Schalke 04;Hamburger SV;3;3;33;5391;1256491800000
Bayer Leverkusen;Borussia Dortmund;1;1;28;5392;1256329800000
Hannover 96;VfB Stuttgart;1;0;29;5393;1256398200000
VfL Bochum;Werder Bremen;1;4;25;5394;1256491800000
Bor. Mönchengladbach;1. FC Köln;0;0;32;5395;1256398200000
1. FSV Mainz 05;SC Freiburg;3;0;23;5396;1256398200000
VfL Wolfsburg;1. FSV Mainz 05;3;3;20;5397;1257003000000
VfB Stuttgart;FC Bayern München;0;0;37;5398;1257003000000
Hamburger SV;Bor. Mönchengladbach;2;3;27;5399;1257003000000
Borussia Dortmund;Hertha BSC;2;0;35;5400;1256934600000
FC Schalke 04;Bayer Leverkusen;2;2;33;5401;1257013800000
1. FC Köln;Hannover 96;0;1;31;5402;1257003000000
Eintracht Frankfurt;VfL Bochum;2;1;30;5403;1257096600000
SC Freiburg;1899 Hoffenheim;0;1;26;5404;1257089400000
1. FC Nürnberg;Werder Bremen;2;2;21;5405;1257003000000
FC Bayern München;FC Schalke 04;1;1;34;5406;1257607800000
Hertha BSC;1. FC Köln;0;1;22;5407;1257701400000
1899 Hoffenheim;VfL Wolfsburg;1;2;24;5408;1257607800000
Bayer Leverkusen;Eintracht Frankfurt;4;0;28;5409;1257539400000
Werder Bremen;Borussia Dortmund;1;1;36;5410;1257701400000
Hannover 96;Hamburger SV;2;2;29;5411;1257694200000
VfL Bochum;SC Freiburg;1;2;25;5412;1257607800000
Bor. Mönchengladbach;VfB Stuttgart;0;0;32;5413;1257607800000
1. FSV Mainz 05;1. FC Nürnberg;1;0;23;5414;1257607800000
VfL Wolfsburg;1. FC Nürnberg;2;3;20;5415;1258817400000
FC Bayern München;Bayer Leverkusen;1;1;34;5416;1258903800000
VfB Stuttgart;Hertha BSC;1;1;37;5417;1258817400000
Hamburger SV;VfL Bochum;0;1;27;5418;1258911000000
Borussia Dortmund;1. FSV Mainz 05;0;0;35;5419;1258828200000
FC Schalke 04;Hannover 96;2;0;33;5420;1258817400000
1. FC Köln;1899 Hoffenheim;0;4;31;5421;1258817400000
Eintracht Frankfurt;Bor. Mönchengladbach;1;2;30;5422;1258817400000
SC Freiburg;Werder Bremen;0;6;26;5423;1258817400000
Hertha BSC;Eintracht Frankfurt;1;3;22;5424;1259422200000
1899 Hoffenheim;Borussia Dortmund;1;2;0;5425;1259422200000
Bayer Leverkusen;VfB Stuttgart;4;0;28;5426;1259508600000
Werder Bremen;VfL Wolfsburg;2;2;36;5427;1259422200000
Hannover 96;FC Bayern München;0;3;29;5428;1259515800000
VfL Bochum;1. FC Köln;0;0;25;5429;1259353800000
Bor. Mönchengladbach;FC Schalke 04;1;0;32;5430;1259433000000
1. FSV Mainz 05;Hamburger SV;1;1;23;5431;1259422200000
1. FC Nürnberg;SC Freiburg;0;1;21;5432;1259422200000
VfL Wolfsburg;SC Freiburg;2;2;20;5433;1260027000000
FC Bayern München;Bor. Mönchengladbach;2;1;34;5434;1259958600000
VfB Stuttgart;VfL Bochum;1;1;37;5435;1260027000000
Hamburger SV;1899 Hoffenheim;0;0;27;5436;1260027000000
Borussia Dortmund;1. FC Nürnberg;4;0;35;5437;1260027000000
FC Schalke 04;Hertha BSC;2;0;33;5438;1260120600000
Hannover 96;Bayer Leverkusen;0;0;29;5439;1260027000000
1. FC Köln;Werder Bremen;0;0;31;5440;1260113400000
Eintracht Frankfurt;1. FSV Mainz 05;2;0;30;5441;1260037800000
VfL Wolfsburg;Borussia Dortmund;1;3;20;5442;1260725400000
Hertha BSC;Bayer Leverkusen;2;2;22;5443;1260563400000
1899 Hoffenheim;Eintracht Frankfurt;1;1;24;5444;1260631800000
Werder Bremen;FC Schalke 04;0;2;36;5445;1260642600000
VfL Bochum;FC Bayern München;1;5;25;5446;1260631800000
Bor. Mönchengladbach;Hannover 96;5;3;32;5447;1260631800000
SC Freiburg;1. FC Köln;0;0;26;5448;1260631800000
1. FSV Mainz 05;VfB Stuttgart;1;1;23;5449;1260718200000
1. FC Nürnberg;Hamburger SV;0;4;21;5450;1260631800000
FC Bayern München;Hertha BSC;5;2;0;5451;1261236600000
VfB Stuttgart;1899 Hoffenheim;3;1;0;5452;1261247400000
Hamburger SV;Werder Bremen;2;1;27;5453;1261323000000
Borussia Dortmund;SC Freiburg;1;0;0;5454;1261236600000
FC Schalke 04;1. FSV Mainz 05;1;0;52;5455;1261168200000
Bayer Leverkusen;Bor. Mönchengladbach;3;2;0;5456;1261236600000
Hannover 96;VfL Bochum;2;3;0;5457;1261236600000
1. FC Köln;1. FC Nürnberg;3;0;31;5458;1261330200000
Eintracht Frankfurt;VfL Wolfsburg;2;2;0;5459;1261236600000
VfB Stuttgart;VfL Wolfsburg;3;1;37;5460;1263666600000
Hannover 96;Hertha BSC;0;3;0;5461;1263655800000
1. FC Köln;Borussia Dortmund;2;3;166;5462;1263749400000
FC Bayern München;1899 Hoffenheim;2;0;34;5463;1263587400000
Eintracht Frankfurt;Werder Bremen;1;0;0;5464;1263655800000
Bor. Mönchengladbach;VfL Bochum;1;2;0;5465;1263655800000
Hamburger SV;SC Freiburg;2;0;0;5466;1263655800000
Bayer Leverkusen;1. FSV Mainz 05;4;2;0;5467;1263655800000
FC Schalke 04;1. FC Nürnberg;1;0;33;5468;1263742200000
Werder Bremen;FC Bayern München;2;3;0;5469;1264260600000
SC Freiburg;VfB Stuttgart;0;1;26;5470;1264192200000
Borussia Dortmund;Hamburger SV;1;0;0;5471;1264271400000
VfL Bochum;FC Schalke 04;2;2;0;5472;1264260600000
1899 Hoffenheim;Bayer Leverkusen;0;3;24;5473;1264354200000
1. FSV Mainz 05;Hannover 96;1;0;0;5474;1264260600000
VfL Wolfsburg;1. FC Köln;2;3;20;5475;1264347000000
1. FC Nürnberg;Eintracht Frankfurt;1;1;0;5476;1264260600000
Hertha BSC;Bor. Mönchengladbach;0;0;0;5477;1264260600000
Hamburger SV;VfL Wolfsburg;1;1;168;5478;1264797000000
VfB Stuttgart;Borussia Dortmund;4;1;37;5479;1264951800000
FC Schalke 04;1899 Hoffenheim;2;0;33;5480;1264876200000
Bor. Mönchengladbach;Werder Bremen;4;3;36;5481;1264865400000
Eintracht Frankfurt;1. FC Köln;1;2;30;5482;1264865400000
Hertha BSC;VfL Bochum;0;0;22;5483;1264865400000
Bayer Leverkusen;SC Freiburg;3;1;28;5484;1264959000000
FC Bayern München;1. FSV Mainz 05;3;0;34;5485;1264865400000
Hannover 96;1. FC Nürnberg;1;3;29;5486;1264865400000
VfL Wolfsburg;FC Bayern München;1;3;20;5487;1265470200000
1. FC Nürnberg;VfB Stuttgart;1;2;21;5488;1265481000000
Werder Bremen;Hertha BSC;2;1;36;5489;1265401800000
1. FC Köln;Hamburger SV;3;3;31;5490;1265470200000
SC Freiburg;FC Schalke 04;0;0;26;5491;1265470200000
VfL Bochum;Bayer Leverkusen;1;1;25;5492;1265470200000
1899 Hoffenheim;Hannover 96;2;1;24;5493;1265470200000
Borussia Dortmund;Eintracht Frankfurt;2;3;35;5494;1265563800000
1. FSV Mainz 05;Bor. Mönchengladbach;1;0;23;5495;1265556600000
Bayer Leverkusen;VfL Wolfsburg;2;1;28;5496;1266075000000
VfB Stuttgart;Hamburger SV;1;3;37;5497;1266075000000
FC Bayern München;Borussia Dortmund;3;1;34;5498;1266085800000
VfL Bochum;1899 Hoffenheim;2;1;25;5499;1266075000000
Hannover 96;Werder Bremen;1;5;29;5500;1266075000000
FC Schalke 04;1. FC Köln;2;0;33;5501;1266161400000
Eintracht Frankfurt;SC Freiburg;2;1;30;5502;1266168600000
Hertha BSC;1. FSV Mainz 05;1;1;22;5503;1266075000000
Bor. Mönchengladbach;1. FC Nürnberg;2;1;32;5504;1266006600000
1. FC Nürnberg;FC Bayern München;1;1;0;5505;1266679800000
1. FC Köln;VfB Stuttgart;1;5;0;5506;1266679800000
SC Freiburg;Hertha BSC;0;3;0;5507;1266766200000
VfL Wolfsburg;FC Schalke 04;2;1;0;5508;1266773400000
Werder Bremen;Bayer Leverkusen;2;2;0;5509;1266773400000
Borussia Dortmund;Hannover 96;4;1;35;5510;1266679800000
Hamburger SV;Eintracht Frankfurt;0;0;0;5511;1266679800000
1. FSV Mainz 05;VfL Bochum;0;0;0;5512;1266679800000
1899 Hoffenheim;Bor. Mönchengladbach;2;2;24;5513;1266611400000
Hannover 96;VfL Wolfsburg;0;1;0;5514;1267371000000
FC Bayern München;Hamburger SV;1;0;0;5515;1267378200000
FC Schalke 04;Borussia Dortmund;2;1;33;5516;1267216200000
Hertha BSC;1899 Hoffenheim;0;2;0;5517;1267284600000
1. FSV Mainz 05;Werder Bremen;1;2;0;5518;1267284600000
Bayer Leverkusen;1. FC Köln;0;0;0;5519;1267295400000
VfB Stuttgart;Eintracht Frankfurt;2;1;0;5520;1267284600000
Bor. Mönchengladbach;SC Freiburg;1;1;0;5521;1267284600000
VfL Bochum;1. FC Nürnberg;0;0;0;5522;1267284600000
1. FC Köln;FC Bayern München;1;1;0;5523;1267889400000
Werder Bremen;VfB Stuttgart;2;2;0;5524;1267889400000
Hamburger SV;Hertha BSC;1;0;0;5525;1267889400000
Eintracht Frankfurt;FC Schalke 04;1;4;0;5526;1267889400000
1. FC Nürnberg;Bayer Leverkusen;3;2;0;5527;1267975800000
SC Freiburg;Hannover 96;1;2;0;5528;1267889400000
VfL Wolfsburg;VfL Bochum;4;1;0;5529;1267889400000
Borussia Dortmund;Bor. Mönchengladbach;3;0;0;5530;1267900200000
1899 Hoffenheim;1. FSV Mainz 05;0;1;0;5531;1267983000000
Bor. Mönchengladbach;VfL Wolfsburg;0;4;0;5532;1268494200000
FC Schalke 04;VfB Stuttgart;2;1;0;5533;1268425800000
Bayer Leverkusen;Hamburger SV;4;2;0;5534;1268587800000
VfL Bochum;Borussia Dortmund;1;4;25;5535;1268494200000
1899 Hoffenheim;Werder Bremen;0;1;0;5536;1268580600000
1. FSV Mainz 05;1. FC Köln;1;0;0;5537;1268494200000
Hannover 96;Eintracht Frankfurt;2;1;0;5538;1268494200000
FC Bayern München;SC Freiburg;2;1;0;5539;1268505000000
Hertha BSC;1. FC Nürnberg;1;2;0;5540;1268494200000
Eintracht Frankfurt;FC Bayern München;2;1;183;5541;1269099000000
VfL Wolfsburg;Hertha BSC;1;5;0;5542;1269192600000
1. FC Nürnberg;1899 Hoffenheim;0;0;0;5543;1269099000000
Hamburger SV;FC Schalke 04;2;2;168;5544;1269185400000
Borussia Dortmund;Bayer Leverkusen;3;0;184;5545;1269109800000
VfB Stuttgart;Hannover 96;2;0;0;5546;1269099000000
Werder Bremen;VfL Bochum;3;2;0;5547;1269099000000
1. FC Köln;Bor. Mönchengladbach;1;1;0;5548;1269030600000
SC Freiburg;1. FSV Mainz 05;1;0;0;5549;1269099000000
1. FSV Mainz 05;VfL Wolfsburg;0;2;186;5550;1269703800000
FC Bayern München;VfB Stuttgart;1;2;34;5551;1269703800000
Bor. Mönchengladbach;Hamburger SV;1;0;32;5552;1269797400000
Hertha BSC;Borussia Dortmund;0;0;22;5553;1269703800000
Bayer Leverkusen;FC Schalke 04;0;2;28;5554;1269714600000
Hannover 96;1. FC Köln;1;4;29;5555;1269703800000
VfL Bochum;Eintracht Frankfurt;1;2;25;5556;1269635400000
1899 Hoffenheim;SC Freiburg;1;1;185;5557;1269790200000
Werder Bremen;1. FC Nürnberg;4;2;36;5558;1269703800000
FC Schalke 04;FC Bayern München;1;2;0;5559;1270308600000
1. FC Köln;Hertha BSC;0;3;0;5560;1270319400000
VfL Wolfsburg;1899 Hoffenheim;4;0;0;5561;1270395000000
Eintracht Frankfurt;Bayer Leverkusen;3;2;0;5562;1270308600000
Borussia Dortmund;Werder Bremen;2;1;35;5563;1270308600000
Hamburger SV;Hannover 96;0;0;0;5564;1270402200000
SC Freiburg;VfL Bochum;1;1;0;5565;1270308600000
VfB Stuttgart;Bor. Mönchengladbach;2;1;0;5566;1270308600000
1. FC Nürnberg;1. FSV Mainz 05;2;0;0;5567;1270308600000
1. FC Nürnberg;VfL Wolfsburg;0;2;21;5568;1271007000000
Bayer Leverkusen;FC Bayern München;1;1;28;5569;1270924200000
Hertha BSC;VfB Stuttgart;0;1;22;5570;1270913400000
VfL Bochum;Hamburger SV;1;2;25;5571;1270999800000
1. FSV Mainz 05;Borussia Dortmund;1;0;23;5572;1270913400000
Hannover 96;FC Schalke 04;4;2;29;5573;1270913400000
1899 Hoffenheim;1. FC Köln;0;2;188;5574;1270913400000
Bor. Mönchengladbach;Eintracht Frankfurt;2;0;0;5575;1270845000000
Werder Bremen;SC Freiburg;4;0;36;5576;1270913400000
Eintracht Frankfurt;Hertha BSC;2;2;0;5577;1271611800000
Borussia Dortmund;1899 Hoffenheim;1;1;35;5578;1271604600000
VfB Stuttgart;Bayer Leverkusen;2;1;0;5579;1271518200000
VfL Wolfsburg;Werder Bremen;2;4;0;5580;1271518200000
FC Bayern München;Hannover 96;7;0;0;5581;1271529000000
1. FC Köln;VfL Bochum;2;0;31;5582;1271449800000
FC Schalke 04;Bor. Mönchengladbach;3;1;0;5583;1271518200000
Hamburger SV;1. FSV Mainz 05;0;1;0;5584;1271518200000
SC Freiburg;1. FC Nürnberg;2;1;0;5585;1271518200000
SC Freiburg;VfL Wolfsburg;1;0;0;5586;1272216600000
Bor. Mönchengladbach;FC Bayern München;1;1;0;5587;1272123000000
VfL Bochum;VfB Stuttgart;0;2;190;5588;1272054600000
1899 Hoffenheim;Hamburger SV;5;1;0;5589;1272209400000
1. FC Nürnberg;Borussia Dortmund;2;3;0;5590;1272123000000
Hertha BSC;FC Schalke 04;0;1;0;5591;1272123000000
Bayer Leverkusen;Hannover 96;3;0;0;5592;1272123000000
Werder Bremen;1. FC Köln;1;0;0;5593;1272133800000
1. FSV Mainz 05;Eintracht Frankfurt;3;3;0;5594;1272123000000
Borussia Dortmund;VfL Wolfsburg;1;1;0;5595;1272727800000
Bayer Leverkusen;Hertha BSC;1;1;28;5596;1272727800000
Eintracht Frankfurt;1899 Hoffenheim;1;2;0;5597;1272727800000
FC Schalke 04;Werder Bremen;0;2;0;5598;1272727800000
FC Bayern München;VfL Bochum;3;1;0;5599;1272727800000
Hannover 96;Bor. Mönchengladbach;6;1;0;5600;1272727800000
1. FC Köln;SC Freiburg;2;2;31;5602;1272727800000
VfB Stuttgart;1. FSV Mainz 05;2;2;0;5603;1272727800000
Hamburger SV;1. FC Nürnberg;4;0;27;5604;1272727800000
Hertha BSC;FC Bayern München;1;3;0;5605;1273332600000
1899 Hoffenheim;VfB Stuttgart;1;1;0;5606;1273332600000
Werder Bremen;Hamburger SV;1;1;0;5607;1273332600000
SC Freiburg;Borussia Dortmund;3;1;0;5608;1273332600000
1. FSV Mainz 05;FC Schalke 04;0;0;0;5609;1273332600000
Bor. Mönchengladbach;Bayer Leverkusen;1;1;0;5610;1273332600000
VfL Bochum;Hannover 96;0;3;0;5611;1273332600000
1. FC Nürnberg;1. FC Köln;1;0;0;5612;1273332600000
VfL Wolfsburg;Eintracht Frankfurt;3;1;0;5613;1273332600000
